"","X","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","species","genotype","chamber.channel","run","temp.Cat","start.time","stop.time","light_dark","treatment","surf.area.cm2","volume","block","umol.sec","BLANK","blank.rate","umol.sec.corr","umol.cm2.hr","Rate.ln"
"673",673,"PV18_L_34_O2",148.992428270264,0.012921485292926,34.0230204081633,"PV18_L","P. verrucosa","18",3,"L3",34,2021-03-21 03:43:00,2021-03-21 04:03:00,"light","control",98.99,0.595,5,0.00768828374929097,"0",-0.00134567270739764,0.00903395645668861,0.32854069344458,-0.847369578254848
"674",674,"PV20_L_34_O2",171.638539216545,0.0128740671845934,33.7774285714286,"PV20_L","P. verrucosa","20",5,"L3",34,2021-03-21 03:43:00,2021-03-21 04:03:00,"light","control",69.21,0.615,5,0.00791755131852494,"0",-0.00134567270739764,0.00926322402592258,0.481832199007676,-0.541573190678509
"675",675,"PV22_L_34_O2",181.688153338426,0.00956216959511083,33.9076734693878,"PV22_L","P. verrucosa","22",8,"L3",34,2021-03-21 03:43:00,2021-03-21 04:03:00,"light","control",69.65,0.62,6,0.00592854514896871,"0",-0.00134567270739764,0.00727421785636635,0.375982545339826,-0.742374094877206
"676",676,"PV24_L_34_O2",173.368002691236,0.0158864931610942,33.9510612244898,"PV24_L","P. verrucosa","24",4,"L3",34,2021-03-21 03:43:00,2021-03-21 04:03:00,"light","control",80.86,0.59,6,0.00937303096504558,"0",-0.00134567270739764,0.0107187036724432,0.477211640128563,-0.549546285742862
"677",677,"PV4_L_34_O2",171.440161344239,0.0268863086770981,33.9805306122449,"PV4_L","P. verrucosa","4",7,"L3",34,2021-03-21 03:43:00,2021-03-21 04:03:00,"light","enriched",89.19,0.61,1,0.0164006482930298,"0",-0.00134567270739764,0.0177463210004275,0.716299535839656,-0.20297391313989
"678",678,"PV5_L_34_O2",172.912490997919,0.019733678307123,34.0170612244898,"PV5_L","P. verrucosa","5",1,"L3",34,2021-03-21 03:43:00,2021-03-21 04:03:00,"light","enriched",60.59,0.585,2,0.011544201809667,"0",-0.00134567270739764,0.0128898745170646,0.765861499611034,-0.144030314375143
"679",679,"PV9_L_34_O2",174.607086896552,0.0128993103448276,33.9465102040816,"PV9_L","P. verrucosa","9",2,"L3",34,2021-03-21 03:43:00,2021-03-21 04:03:00,"light","enriched",59.9,0.61,3,0.00786857931034484,"0",-0.00134567270739764,0.00921425201774247,0.55377808453878,-0.424987305384185
"682",682,"PV10_L_36_O2",153.286361285651,0.00725725267379671,36.0263265306122,"PV10_L","P. verrucosa","10",10,"L3",36,2021-03-21 04:18:00,2021-03-21 04:38:00,"light","enriched",65.63,0.62,3,0.00449949665775396,"0",-0.00156796331027754,0.0060674599680315,0.332818160672153,-0.837437591442599
"683",683,"PV18_L_36_O2",138.179517389006,-0.00124994714587736,36.1488571428571,"PV18_L","P. verrucosa","18",3,"L3",36,2021-03-21 04:18:00,2021-03-21 04:38:00,"light","control",98.99,0.595,5,-0.000743718551797029,"0",-0.00156796331027754,0.000824244758480514,0.0299755645068174,-2.04040881152643
"684",684,"PV20_L_36_O2",161.664250426743,0.00680220483641535,35.8797551020408,"PV20_L","P. verrucosa","20",5,"L3",36,2021-03-21 04:18:00,2021-03-21 04:38:00,"light","control",69.21,0.615,5,0.00418335597439544,"0",-0.00156796331027754,0.00575131928467298,0.299158350308088,-0.918397072883456
"685",685,"PV22_L_36_O2",166.448445354278,-0.0019052473262032,36.1038571428571,"PV22_L","P. verrucosa","22",8,"L3",36,2021-03-21 04:18:00,2021-03-21 04:38:00,"light","control",69.65,0.62,6,-0.00118125334224598,"0",-0.00156796331027754,0.00038670996803156,0.0199878806161323,-2.12036453616598
"686",686,"PV24_L_36_O2",159.969670282258,0.00456197580645159,36.0410204081633,"PV24_L","P. verrucosa","24",4,"L3",36,2021-03-21 04:18:00,2021-03-21 04:38:00,"light","control",80.86,0.59,6,0.00269156572580644,"0",-0.00156796331027754,0.00425952903608398,0.189640174745268,-1.23911590314286
"687",687,"PV4_L_36_O2",150.821929307692,0.00979530769230766,36.0839591836735,"PV4_L","P. verrucosa","4",7,"L3",36,2021-03-21 04:18:00,2021-03-21 04:38:00,"light","enriched",89.19,0.61,1,0.00597513769230767,"0",-0.00156796331027754,0.00754310100258522,0.304464218066003,-0.905192006060153
"688",688,"PV5_L_36_O2",159.454299869607,0.00912568752963481,36.1029591836735,"PV5_L","P. verrucosa","5",1,"L3",36,2021-03-21 04:18:00,2021-03-21 04:38:00,"light","enriched",60.59,0.585,2,0.00533852720483636,"0",-0.00156796331027754,0.00690649051511391,0.410354280482094,-0.67265012682168
"689",689,"PV9_L_36_O2",162.217593650472,0.0045462955465587,36.0606734693878,"PV9_L","P. verrucosa","9",2,"L3",36,2021-03-21 04:18:00,2021-03-21 04:38:00,"light","enriched",59.9,0.61,3,0.00277324028340081,"0",-0.00156796331027754,0.00434120359367835,0.260907060721904,-1.01913480331888
"692",692,"PV10_L_37_O2",122.225973109244,-0.00235070028011203,36.789625,"PV10_L","P. verrucosa","10",10,"L3",37,2021-03-21 04:56:00,2021-03-21 05:16:00,"light","enriched",65.63,0.62,3,-0.00145743417366946,"0",-0.00131406137253441,-0.000143372801135049,-0.00786442303955777,-2.38449412409475
"693",693,"PV18_L_37_O2",124.323388477801,-0.0132341437632135,37.09325,"PV18_L","P. verrucosa","18",3,"L3",37,2021-03-21 04:56:00,2021-03-21 05:16:00,"light","control",98.99,0.595,5,-0.00787431553911203,"0",-0.00131406137253441,-0.00656025416657762,-0.238578795834725,NA
"694",694,"PV20_L_37_O2",149.21374035037,-0.0110408822849214,37.0242291666667,"PV20_L","P. verrucosa","20",5,"L3",37,2021-03-21 04:56:00,2021-03-21 05:16:00,"light","control",69.21,0.615,5,-0.00679014260522666,"0",-0.00131406137253441,-0.00547608123269225,-0.284841676602978,NA
"695",695,"PV22_L_37_O2",154.20886119338,-0.00953889372822297,37.1302083333333,"PV22_L","P. verrucosa","22",8,"L3",37,2021-03-21 04:56:00,2021-03-21 05:16:00,"light","control",69.65,0.62,6,-0.00591411411149824,"0",-0.00131406137253441,-0.00460005273896383,-0.237762955639193,NA
"696",696,"PV24_L_37_O2",147.734568669468,-0.0102812745098039,36.9145,"PV24_L","P. verrucosa","24",4,"L3",37,2021-03-21 04:56:00,2021-03-21 05:16:00,"light","control",80.86,0.59,6,-0.0060659519607843,"0",-0.00131406137253441,-0.00475189058824989,-0.211560797893886,NA
"697",697,"PV4_L_37_O2",139.246771420932,-0.00824873185637885,37.1425416666667,"PV4_L","P. verrucosa","4",7,"L3",37,2021-03-21 04:56:00,2021-03-21 05:16:00,"light","enriched",89.19,0.61,1,-0.0050317264323911,"0",-0.00131406137253441,-0.00371766505985669,-0.150057116442248,NA
"698",698,"PV5_L_37_O2",147.417938189618,-0.00234689832689835,36.9796875,"PV5_L","P. verrucosa","5",1,"L3",37,2021-03-21 04:56:00,2021-03-21 05:16:00,"light","enriched",60.59,0.585,2,-0.00137293552123553,"0",-0.00131406137253441,-5.8874148701125e-05,-0.00349805141647219,-2.33819207826565
"699",699,"PV9_L_37_O2",150.14563705074,-0.00906622621564486,37.0881041666667,"PV9_L","P. verrucosa","9",2,"L3",37,2021-03-21 04:56:00,2021-03-21 05:16:00,"light","enriched",59.9,0.61,3,-0.00553039799154336,"0",-0.00131406137253441,-0.00421633661900895,-0.253402534698368,NA
"702",702,"PV12_L_20_O2",227.618985874191,0.0188039500462534,20.0743469387755,"PV12_L","P. verrucosa","12",NA,"L4",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","enriched",56.64,0.62,3,0.0116584490286771,"0",-0.00076778728876967,0.0124262363174468,0.789803155769922,-0.116755014010593
"703",703,"PV14_L_20_O2",235.05968703629,0.0233690120967741,20.2384583333333,"PV14_L","P. verrucosa","14",NA,"L4",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","enriched",80.57,0.595,4,0.0139045621975806,"0",-0.00076778728876967,0.0146723494863503,0.655584685998026,-0.280263410899996
"704",704,"PV15_L_20_O2",247.542485296167,0.025688919860627,20.2072040816327,"PV15_L","P. verrucosa","15",NA,"L4",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","enriched",71.58,0.635,4,0.0163124641114981,"0",-0.00076778728876967,0.0170802514002678,0.859023540667283,-0.0418396573016597
"705",705,"PV16_L_20_O2",215.324061896552,0.0239518965517241,20.4085102040816,"PV16_L","P. verrucosa","16",NA,"L4",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","enriched",102.72,0.61,4,0.0146106568965517,"0",-0.00076778728876967,0.0153784441853214,0.538964165373413,-0.447906905404937
"706",706,"PV26_L_20_O2",222.571113551811,0.00579420614946919,20.2394375,"PV26_L","P. verrucosa","26",NA,"L4",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","control",52.77,0.6,7,0.00347652368968151,"0",-0.00076778728876967,0.00424431097845118,0.289549356119467,-0.942764705089535
"707",707,"PV27_L_20_O2",228.415651637701,0.00596266711229948,20.1508979591837,"PV27_L","P. verrucosa","27",NA,"L4",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","control",51.16,0.625,7,0.00372666694518718,"0",-0.00076778728876967,0.00449445423395685,0.316263394101733,-0.876437060183004
"708",708,"PV28_L_20_O2",191.983276141115,0.00130695993031349,20.1925714285714,"PV28_L","P. verrucosa","28",NA,"L4",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","control",54.96,0.63,7,0.000823384756097499,"0",-0.00076778728876967,0.00159117204486717,0.10422524311357,-1.58853176133469
"709",709,"PV31_L_20_O2",201.81126703629,0.0075515120967744,20.2701666666667,"PV31_L","P. verrucosa","31",NA,"L4",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","control",74.64,0.62,8,0.00468193750000013,"0",-0.00076778728876967,0.0054497247887698,0.262848462480858,-1.01376999060786
"712",712,"PV12_L_22_O2",226.715241257036,0.0215860412757974,21.9527959183673,"PV12_L","P. verrucosa","12",NA,"L4",22,2021-03-21 12:29:00,2021-03-21 12:49:00,"light","enriched",56.64,0.62,3,0.0133833455909944,"0",-0.00127871778068115,0.0146620633716755,0.93191080752175,0.0314122365043485
"713",713,"PV14_L_22_O2",232.91878350476,0.0256601980523032,22.3929387755102,"PV14_L","P. verrucosa","14",NA,"L4",22,2021-03-21 12:29:00,2021-03-21 12:49:00,"light","enriched",80.57,0.595,4,0.0152678178411204,"0",-0.00127871778068115,0.0165465356218015,0.739326402364225,-0.175155610787486
"714",714,"PV15_L_22_O2",244.609309057487,0.0288266377005347,22.4308163265306,"PV15_L","P. verrucosa","15",NA,"L4",22,2021-03-21 12:29:00,2021-03-21 12:49:00,"light","enriched",71.58,0.635,4,0.0183049149398395,"0",-0.00127871778068115,0.0195836327205207,0.984927043781426,0.0815127439772157
"715",715,"PV16_L_22_O2",215.400305887923,0.032195003342246,22.4978979591837,"PV16_L","P. verrucosa","16",NA,"L4",22,2021-03-21 12:29:00,2021-03-21 12:49:00,"light","enriched",102.72,0.61,4,0.0196389520387701,"0",-0.00127871778068115,0.0209176698194512,0.733095904887309,-0.182606511524927
"716",716,"PV26_L_22_O2",224.159736797512,0.0078670205920206,22.1070204081633,"PV26_L","P. verrucosa","26",NA,"L4",22,2021-03-21 12:29:00,2021-03-21 12:49:00,"light","control",52.77,0.6,7,0.00472021235521236,"0",-0.00127871778068115,0.00599893013589351,0.409250492499841,-0.674815256767508
"717",717,"PV27_L_22_O2",226.628100877379,0.00763083509513736,22.1774081632653,"PV27_L","P. verrucosa","27",NA,"L4",22,2021-03-21 12:29:00,2021-03-21 12:49:00,"light","control",51.16,0.625,7,0.00476927193446085,"0",-0.00127871778068115,0.006047989715142,0.425581762597951,-0.643249510667252
"718",718,"PV28_L_22_O2",190.959475418118,0.000858728222996501,21.9619591836735,"PV28_L","P. verrucosa","28",NA,"L4",22,2021-03-21 12:29:00,2021-03-21 12:49:00,"light","control",54.96,0.63,7,0.000540998780487796,"0",-0.00127871778068115,0.00181971656116894,0.11919540793683,-1.51779167332101
"719",719,"PV31_L_22_O2",198.690893301621,0.0110443305144468,22.2604693877551,"PV31_L","P. verrucosa","31",NA,"L4",22,2021-03-21 12:29:00,2021-03-21 12:49:00,"light","control",74.64,0.62,8,0.00684748491895702,"0",-0.00127871778068115,0.00812620269963816,0.39193903696004,-0.709400478784941
"722",722,"PV12_L_24_O2",219.572963781194,0.0230540441176471,23.8697959183673,"PV12_L","P. verrucosa","12",NA,"L4",24,2021-03-21 01:02:00,2021-03-21 01:22:00,"light","enriched",56.64,0.62,3,0.0142935073529412,"0",-0.0014174874036554,0.0157109947565966,0.998580175207411,0.0940185962578364
"723",723,"PV14_L_24_O2",225.023446674082,0.031755550611791,24.041387755102,"PV14_L","P. verrucosa","14",NA,"L4",24,2021-03-21 01:02:00,2021-03-21 01:22:00,"light","enriched",80.57,0.595,4,0.0188945526140156,"0",-0.0014174874036554,0.020312040017671,0.90757532659322,0.00754677789322441
"724",724,"PV15_L_24_O2",238.232514737903,0.0316453427419355,23.9843673469388,"PV15_L","P. verrucosa","15",NA,"L4",24,2021-03-21 01:02:00,2021-03-21 01:22:00,"light","enriched",71.58,0.635,4,0.020094792641129,"0",-0.0014174874036554,0.0215122800447844,1.08192523276368,0.167144662130169
"725",725,"PV16_L_24_O2",207.073012169312,0.0343976800976802,24.1047959183673,"PV16_L","P. verrucosa","16",NA,"L4",24,2021-03-21 01:02:00,2021-03-21 01:22:00,"light","enriched",102.72,0.61,4,0.0209825848595849,"0",-0.0014174874036554,0.0224000722632403,0.785049261562161,-0.12211197274122
"726",726,"PV26_L_24_O2",215.209891217622,0.0103221265032378,24.0220408163265,"PV26_L","P. verrucosa","26",NA,"L4",24,2021-03-21 01:02:00,2021-03-21 01:22:00,"light","control",52.77,0.6,7,0.00619327590194268,"0",-0.0014174874036554,0.00761076330559808,0.519210685998732,-0.479309699105643
"727",727,"PV27_L_24_O2",217.489783669951,0.00964096059113295,23.8548979591837,"PV27_L","P. verrucosa","27",NA,"L4",24,2021-03-21 01:02:00,2021-03-21 01:22:00,"light","control",51.16,0.625,7,0.00602560036945809,"0",-0.0014174874036554,0.00744308777311349,0.523751289742154,-0.472003564195655
"728",728,"PV28_L_24_O2",183.125282610308,0.0015753058954394,24.0012653061224,"PV28_L","P. verrucosa","28",NA,"L4",24,2021-03-21 01:02:00,2021-03-21 01:22:00,"light","control",54.96,0.63,7,0.000992442714126822,"0",-0.0014174874036554,0.00240993011778222,0.157855684570888,-1.35535521269022
"729",729,"PV31_L_24_O2",189.047197307692,0.0139888461538461,24.0841836734694,"PV31_L","P. verrucosa","31",NA,"L4",24,2021-03-21 01:02:00,2021-03-21 01:22:00,"light","control",74.64,0.62,8,0.00867308461538458,"0",-0.0014174874036554,0.01009057201904,0.486683537895819,-0.533269722254582
"732",732,"PV12_L_28_O2",197.020040623827,0.023413222326454,27.8707551020408,"PV12_L","P. verrucosa","12",NA,"L4",28,2021-03-21 01:46:00,2021-03-21 02:06:00,"light","enriched",56.64,0.62,3,0.0145161978424015,"0",-0.00137336184051305,0.0158895596829145,1.00992964086321,0.104296626705507
"733",733,"PV14_L_28_O2",205.831688596059,0.0341582019704433,27.9868163265306,"PV14_L","P. verrucosa","14",NA,"L4",28,2021-03-21 01:46:00,2021-03-21 02:06:00,"light","enriched",80.57,0.595,4,0.0203241301724138,"0",-0.00137336184051305,0.0216974920129268,0.969479598442802,0.0671721735685712
"734",734,"PV15_L_28_O2",215.54711087027,0.0326903613969694,27.9503469387755,"PV15_L","P. verrucosa","15",NA,"L4",28,2021-03-21 01:46:00,2021-03-21 02:06:00,"light","enriched",71.58,0.635,4,0.0207583794870756,"0",-0.00137336184051305,0.0221317413275886,1.11308003324,0.193162607373153
"735",735,"PV16_L_28_O2",190.330604803419,0.0384430598290597,28.032693877551,"PV16_L","P. verrucosa","16",NA,"L4",28,2021-03-21 01:46:00,2021-03-21 02:06:00,"light","enriched",102.72,0.61,4,0.0234502664957264,"0",-0.00137336184051305,0.0248236283362395,0.869986974400916,-0.0304726360275352
"736",736,"PV26_L_28_O2",198.986179482759,0.0147722413793103,27.8801632653061,"PV26_L","P. verrucosa","26",NA,"L4",28,2021-03-21 01:46:00,2021-03-21 02:06:00,"light","control",52.77,0.6,7,0.00886334482758618,"0",-0.00137336184051305,0.0102367066680992,0.698354064907281,-0.225203089573789
"737",737,"PV27_L_28_O2",199.556069654183,0.0121730217456962,27.843693877551,"PV27_L","P. verrucosa","27",NA,"L4",28,2021-03-21 01:46:00,2021-03-21 02:06:00,"light","control",51.16,0.625,7,0.00760813859106012,"0",-0.00137336184051305,0.00898150043157317,0.632005503394516,-0.311967246750569
"738",738,"PV28_L_28_O2",165.592941965291,0.00553336303939965,27.8751632653061,"PV28_L","P. verrucosa","28",NA,"L4",28,2021-03-21 01:46:00,2021-03-21 02:06:00,"light","control",54.96,0.63,7,0.00348601871482178,"0",-0.00137336184051305,0.00485938055533483,0.318300036375644,-0.871556313573329
"739",739,"PV31_L_28_O2",173.125149310647,0.0182857478936426,27.9587551020408,"PV31_L","P. verrucosa","31",NA,"L4",28,2021-03-21 01:46:00,2021-03-21 02:06:00,"light","control",74.64,0.62,8,0.0113371636940584,"0",-0.00137336184051305,0.0127105255345715,0.613047855365183,-0.338206742495935
"742",742,"PV12_L_30_O2",192.022511564482,0.0230897744890768,29.913387755102,"PV12_L","P. verrucosa","12",NA,"L4",30,2021-03-21 02:23:00,2021-03-21 02:43:00,"light","enriched",56.64,0.62,3,0.0143156601832276,"0",-0.00147736499089669,0.0157930251741243,1.00379397293163,0.0987533117181134
"743",743,"PV14_L_30_O2",200.042057605042,0.0372345518207283,30.0665510204082,"PV14_L","P. verrucosa","14",NA,"L4",30,2021-03-21 02:23:00,2021-03-21 02:43:00,"light","enriched",80.57,0.595,4,0.0221545583333333,"0",-0.00147736499089669,0.02363192332423,1.05591316826645,0.144890653472636
"744",744,"PV15_L_30_O2",205.502847551595,0.030352636022514,30.074,"PV15_L","P. verrucosa","15",NA,"L4",30,2021-03-21 02:23:00,2021-03-21 02:43:00,"light","enriched",71.58,0.635,4,0.0192739238742964,"0",-0.00147736499089669,0.0207512888651931,1.04365241568448,0.134227014347542
"745",745,"PV16_L_30_O2",182.003036470152,0.0391923025583984,30.1189183673469,"PV16_L","P. verrucosa","16",NA,"L4",30,2021-03-21 02:23:00,2021-03-21 02:43:00,"light","enriched",102.72,0.61,4,0.023907304560623,"0",-0.00147736499089669,0.0253846695515197,0.889649633814943,-0.0104043037301702
"746",746,"PV26_L_30_O2",190.523520454545,0.0134131002718212,30.0164285714286,"PV26_L","P. verrucosa","26",NA,"L4",30,2021-03-21 02:23:00,2021-03-21 02:43:00,"light","control",52.77,0.6,7,0.00804786016309272,"0",-0.00147736499089669,0.00952522515398941,0.649816383444417,-0.287926924499708
"747",747,"PV27_L_30_O2",190.190142329545,0.0105849431818183,29.9192040816327,"PV27_L","P. verrucosa","27",NA,"L4",30,2021-03-21 02:23:00,2021-03-21 02:43:00,"light","control",51.16,0.625,7,0.00661558948863644,"0",-0.00147736499089669,0.00809295447953313,0.569480768692714,-0.401252839143665
"748",748,"PV28_L_30_O2",159.980472994857,0.00419524017945064,30.0111836734694,"PV28_L","P. verrucosa","28",NA,"L4",30,2021-03-21 02:23:00,2021-03-21 02:43:00,"light","control",54.96,0.63,7,0.0026430013130539,"0",-0.00147736499089669,0.0041203663039506,0.269892989341742,-0.994541533170749
"749",749,"PV31_L_30_O2",167.136121420378,0.0172523987854251,30.1258163265306,"PV31_L","P. verrucosa","31",NA,"L4",30,2021-03-21 02:23:00,2021-03-21 02:43:00,"light","control",74.64,0.62,8,0.0106964872469636,"0",-0.00147736499089669,0.0121738522378603,0.587163291215125,-0.375183327644692
"752",752,"PV12_L_32_O2",184.418852888745,0.020568065796937,31.857612244898,"PV12_L","P. verrucosa","12",NA,"L4",32,2021-03-21 02:56:00,2021-03-21 03:16:00,"light","enriched",56.64,0.62,3,0.0127522007941009,"0",-0.00143035085865304,0.014182551652754,0.901433367759787,0.00143234146880424
"753",753,"PV14_L_32_O2",190.136764965157,0.0334716202090592,32.1897959183673,"PV14_L","P. verrucosa","14",NA,"L4",32,2021-03-21 02:56:00,2021-03-21 03:16:00,"light","enriched",80.57,0.595,4,0.0199156140243902,"0",-0.00143035085865304,0.0213459648830433,0.953772788618043,0.052376856309379
"754",754,"PV15_L_32_O2",196.878542829132,0.0263809803921569,32.1170816326531,"PV15_L","P. verrucosa","15",NA,"L4",32,2021-03-21 02:56:00,2021-03-21 03:16:00,"light","enriched",71.58,0.635,4,0.0167519225490196,"0",-0.00143035085865304,0.0181822734076727,0.914447950092507,0.0143445729966211
"755",755,"PV16_L_32_O2",174.960155784205,0.0274746941045607,32.3518775510204,"PV16_L","P. verrucosa","16",NA,"L4",32,2021-03-21 02:56:00,2021-03-21 03:16:00,"light","enriched",102.72,0.61,4,0.016759563403782,"0",-0.00143035085865304,0.0181899142624351,0.637496995178799,-0.304493265110294
"756",756,"PV26_L_32_O2",181.830169428639,0.0109529042200095,32.1817755102041,"PV26_L","P. verrucosa","26",NA,"L4",32,2021-03-21 02:56:00,2021-03-21 03:16:00,"light","control",52.77,0.6,7,0.0065717425320057,"0",-0.00143035085865304,0.00800209339065874,0.545907451324076,-0.437099049667049
"757",757,"PV27_L_32_O2",183.624270733917,0.00984131682271217,32.0349183673469,"PV27_L","P. verrucosa","27",NA,"L4",32,2021-03-21 02:56:00,2021-03-21 03:16:00,"light","control",51.16,0.625,7,0.00615082301419511,"0",-0.00143035085865304,0.00758117387284815,0.533468059856398,-0.456545699029651
"758",758,"PV28_L_32_O2",151.765106535821,0.00327510296010304,32.0731836734694,"PV28_L","P. verrucosa","28",NA,"L4",32,2021-03-21 02:56:00,2021-03-21 03:16:00,"light","control",54.96,0.63,7,0.00206331486486492,"0",-0.00143035085865304,0.00349366572351796,0.228842732981526,-1.1121756577562
"759",759,"PV31_L_32_O2",156.854547384615,0.0159811623931624,32.2231020408163,"PV31_L","P. verrucosa","31",NA,"L4",32,2021-03-21 02:56:00,2021-03-21 03:16:00,"light","control",74.64,0.62,8,0.00990832068376069,"0",-0.00143035085865304,0.0113386715424137,0.546881264103556,-0.435592518936942
"762",762,"PV12_L_34_O2",173.121086008403,0.0177257563025211,33.8214897959184,"PV12_L","P. verrucosa","12",NA,"L4",34,2021-03-21 03:32:00,2021-03-21 03:52:00,"light","enriched",56.64,0.62,3,0.0109899689075631,"0",-0.00134567270739764,0.0123356416149607,0.784045017900046,-0.123247292414843
"763",763,"PV14_L_34_O2",177.917931646904,0.0256828458498024,34.0067142857143,"PV14_L","P. verrucosa","14",NA,"L4",34,2021-03-21 03:32:00,2021-03-21 03:52:00,"light","enriched",80.57,0.595,4,0.0152812932806324,"0",-0.00134567270739764,0.0166269659880301,0.742920163297856,-0.170883030924373
"764",764,"PV15_L_34_O2",186.158655107962,0.0228986032388664,33.9818367346939,"PV15_L","P. verrucosa","15",NA,"L4",34,2021-03-21 03:32:00,2021-03-21 03:52:00,"light","enriched",71.58,0.635,4,0.0145406130566802,"0",-0.00134567270739764,0.0158862857640778,0.798974975561331,-0.10650008075853
"765",765,"PV16_L_34_O2",164.635760366944,0.0220564076472402,34.0831836734694,"PV16_L","P. verrucosa","16",NA,"L4",34,2021-03-21 03:32:00,2021-03-21 03:52:00,"light","enriched",102.72,0.61,4,0.0134544086648165,"0",-0.00134567270739764,0.0148000813722142,0.518694440614982,-0.480143762076348
"766",766,"PV26_L_34_O2",171.037242641129,0.00694485887096775,33.9845918367347,"PV26_L","P. verrucosa","26",NA,"L4",34,2021-03-21 03:32:00,2021-03-21 03:52:00,"light","control",52.77,0.6,7,0.00416691532258065,"0",-0.00134567270739764,0.00551258802997829,0.376071952016711,-0.742186276475221
"767",767,"PV27_L_34_O2",172.64364230444,0.00496551797040167,33.841693877551,"PV27_L","P. verrucosa","27",NA,"L4",34,2021-03-21 03:32:00,2021-03-21 03:52:00,"light","control",51.16,0.625,7,0.00310344873150104,"0",-0.00134567270739764,0.00444912143889868,0.313073439797405,-0.884129881496565
"768",768,"PV28_L_34_O2",145.155905147783,-0.000150467980295579,33.9951224489796,"PV28_L","P. verrucosa","28",NA,"L4",34,2021-03-21 03:32:00,2021-03-21 03:52:00,"light","control",54.96,0.63,7,-9.47948275862148e-05,"0",-0.00134567270739764,0.00125087787981142,0.0819352323020582,-1.70410452171305
"769",769,"PV31_L_34_O2",151.892900501337,0.0105734291443849,34.0187959183673,"PV31_L","P. verrucosa","31",NA,"L4",34,2021-03-21 03:32:00,2021-03-21 03:52:00,"light","control",74.64,0.62,8,0.00655552606951864,"0",-0.00134567270739764,0.00790119877691627,0.381086757729081,-0.73170765564187
"772",772,"PV12_L_36_O2",160.441513758434,0.0107151214574899,35.6529795918367,"PV12_L","P. verrucosa","12",NA,"L4",36,2021-03-21 04:07:00,2021-03-21 04:27:00,"light","enriched",56.64,0.62,3,0.00664337530364374,"0",-0.00156796331027754,0.00821133861392128,0.521907115291607,-0.474964529722746
"773",773,"PV14_L_36_O2",166.7741943101,0.020664390706496,35.8266666666667,"PV14_L","P. verrucosa","14",NA,"L4",36,2021-03-21 04:07:00,2021-03-21 04:27:00,"light","enriched",80.57,0.595,4,0.0122953124703651,"0",-0.00156796331027754,0.0138632757806427,0.619433943283028,-0.329290566066062
"774",774,"PV15_L_36_O2",173.006753316239,0.0137550598290598,35.8769183673469,"PV15_L","P. verrucosa","15",NA,"L4",36,2021-03-21 04:07:00,2021-03-21 04:27:00,"light","enriched",71.58,0.635,4,0.00873446299145297,"0",-0.00156796331027754,0.0103024263017305,0.518143820707319,-0.481034129008319
"775",775,"PV16_L_36_O2",153.164256781377,0.0177371457489878,35.900387755102,"PV16_L","P. verrucosa","16",NA,"L4",36,2021-03-21 04:07:00,2021-03-21 04:27:00,"light","enriched",102.72,0.61,4,0.0108196589068826,"0",-0.00156796331027754,0.0123876222171601,0.434145638451873,-0.627086746023048
"776",776,"PV26_L_36_O2",157.723391204362,-0.000542935040303464,35.8152040816327,"PV26_L","P. verrucosa","26",NA,"L4",36,2021-03-21 04:07:00,2021-03-21 04:27:00,"light","control",52.77,0.6,7,-0.000325761024182078,"0",-0.00156796331027754,0.00124220228609547,0.084743760279395,-1.68878549358401
"777",777,"PV27_L_36_O2",158.412844276133,-0.000959909805735407,35.6732708333333,"PV27_L","P. verrucosa","27",NA,"L4",36,2021-03-21 04:07:00,2021-03-21 04:27:00,"light","control",51.16,0.625,7,-0.000599943628584629,"0",-0.00156796331027754,0.000968019681692914,0.0681171003536843,-1.78309451647383
"778",778,"PV28_L_36_O2",135.03043061057,-0.00406415909836968,35.7540408163265,"PV28_L","P. verrucosa","28",NA,"L4",36,2021-03-21 04:07:00,2021-03-21 04:27:00,"light","control",54.96,0.63,7,-0.0025604202319729,"0",-0.00156796331027754,-0.000992456921695355,-0.065008095307556,-3.35263853874702
"779",779,"PV31_L_36_O2",138.357287216599,0.00257918016194334,35.90125,"PV31_L","P. verrucosa","31",NA,"L4",36,2021-03-21 04:07:00,2021-03-21 04:27:00,"light","control",74.64,0.62,8,0.00159909170040487,"0",-0.00156796331027754,0.00316705501068241,0.152751849389827,-1.3753471040368
"782",782,"PV12_L_37_O2",152.617333558559,0.00109318397344711,36.8368979591837,"PV12_L","P. verrucosa","12",NA,"L4",37,2021-03-21 04:38:00,2021-03-21 04:58:00,"light","enriched",56.64,0.62,3,0.000677774063537208,"0",-0.00131406137253441,0.00199183543607162,0.126599709919806,-1.48457021053112
